sample,TLR_NFKB,TNF_signaling,IL17_signaling,JAK_STAT_IFN,Cytokine_receptor,Chemokine_signaling,Complement,Oxidative_stress,Mito_metabolism,Core_targets,group
GSM2756244,-0.356456605449722,-0.3915371858413457,-0.3496560619934481,-0.5821672688209798,-0.39078620727693797,-0.07578200632397618,0.24442859324941493,-0.17130331158802017,0.5418224272458366,-0.17349369008652912,Control
GSM2756245,-0.934286357269563,-1.1295197488886752,-1.0731006021224883,-1.0770870705761892,-0.7423281655433046,-0.6686577585344964,-0.39937197198544944,-1.2231618154339245,-1.2219700720843667,-0.9315734814043696,Control
GSM2756246,-0.1787265655973985,-0.4714254147480423,-0.3072343062427274,-0.6574350959618985,-0.15818205611325542,-0.258494671570234,-0.005367879701005734,-0.22183663223438962,0.5684557613798368,-0.1673727060758708,Control
GSM2756247,0.06520674796307069,0.25792654987191127,0.4038181479536051,0.3956353231102083,0.6719313664699622,0.5800987617708908,-0.3353473628433676,0.35754494174762197,0.030709452032669886,0.2784551323982746,LPS
GSM2756248,0.5407325214624954,0.716137828927622,0.6848462311778007,0.7069209865570987,0.2880039909260023,0.17096381839735167,-0.0024644543023731313,0.5309452350912381,0.3370437567447281,0.5289936943116416,LPS
GSM2756249,0.8635302588911157,1.0184179706785297,0.641326591227256,1.214133125691761,0.33136107153753536,0.2518718562604601,0.4981230755827773,0.7278115824174756,-0.25606132531870646,0.4649910508568523,LPS
